建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:33:15.740676","TSEA","加權指","000000","000000","000000.000000","15347.75","24890","-380.89","-2.42","0.00","0","0.00","0","15687.46","-41.18","15687.46","-339.71","15346.95","0.80","340.51","15728.64","15728.64","-41.18","0","278532","20220622","17301.50","14155.78","0","29938","-1","0","2","239536"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:45:00.728364","0050","元大台灣50","000000","000000","000000.000000","119.50","383","-2.70","-2.21","119.50","177","119.60","87","121.70","-0.50","121.70","-2.20","119.35","0.15","2.35","122.20","122.20","-0.50","0","14913","20220622","134.40","110.00","0","0","-1","0","2","6450"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:45:00.884615","00632R","元大台灣50反1","000000","000000","000000.000000","5.86","7856","0.12","2.09","5.86","5246","5.87","17937","5.76","0.02","5.88","-0.02","5.76","0.10","0.12","5.74","5.74","0.02","0","286650","20220622","6.31","5.17","0","16","-1","0","2","297624"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:44:59.572109","UN2209","那斯達克2209","000000","000000","000000.000000","11462.00","1","-7.00","-0.06","11453.00","1","11458.00","11","11535.00","66.00","11544.00","-82.00","11450.00","12.00","94.00","11469.00","11565.00","-30.00","0","4266","20220622","12271.00","10667.00","0","4312","-1","2","2","864"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:45:00.056489","TX08","台指08","000000","000000","000000.000000","14858.00","1","-333.00","-2.19","14856.00","6","14860.00","1","15180.00","-11.00","15180.00","-322.00","14830.00","28.00","350.00","15191.00","15226.00","-46.00","0","1236","20220622","16710.00","13672.00","0","4265","-1","2","2","629"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:44:59.947110","MTX08","小台08","000000","000000","000000.000000","14860.00","1","-331.00","-2.18","14856.00","2","14860.00","8","15180.00","-11.00","15180.00","-320.00","14832.00","28.00","348.00","15191.00","15232.00","-52.00","0","9148","20220622","16710.00","13672.00","0","4272","-1","2","2","4764"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:45:09.475671","2330","台積電","133000","000000","133000.000000","494.50","5997","-10.50","-2.08","494.50","244","495.00","189","501.00","-4.00","503.00","-8.50","494.50","0.00","8.50","505.00","505.00","-4.00","0","30808","20220622","555.00","454.50","8649","29090","0","0","2","33175"
"CreateOrUpdate","2022/06/22 08:33:48.168948","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:44:57.986806","UD09","道瓊09","134457","831000","134457.831000","30220.00","1","-30.00","-0.10","30205.00","2","30230.00","1","30422.00","172.00","30433.00","-213.00","30220.00","0.00","213.00","30250.00","30570.00","-148.00","0","2520","20220622","32367.00","28133.00","1983","4307","1","2","2","367"
"CreateOrUpdate","2022/06/22 08:33:48.184579","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:45:00.056489","TX07","台指07","134459","856000","134459.856000","15012.00","5","-334.00","-2.18","15012.00","6","15014.00","4","15316.00","-30.00","15319.00","-307.00","14984.00","28.00","335.00","15346.00","15399.00","-83.00","0","176665","20220622","16880.00","13812.00","87542","4264","2","2","2","115118"
"CreateOrUpdate","2022/06/22 08:33:48.184579","m_SKQuoteLib_OnNotifyQuote","2022/06/22 13:44:59.931494","MTX07","小台07","134459","723000","134459.723000","15015.00","1","-331.00","-2.16","15012.00","2","15013.00","5","15324.00","-22.00","15324.00","-309.00","14984.00","31.00","340.00","15346.00","15398.00","-74.00","0","322163","20220622","16880.00","13812.00","177962","4271","3","2","2","183691"
